Project Name,Address Wallet,Address,Investment,Profit,Transactions,Win Rate,PnL,ROI,Initial Balance
$BAOM,https://solscan.io/account/BYY6Xmex9HEDVHBAzxJ7QLtXxqrVKX1NDhvQnbBwKUWW,BYY6Xmex9HEDVHBAzxJ7QLtXxqrVKX1NDhvQnbBwKUWW,$498,$1K,1,,,,
$BAOM,https://solscan.io/account/HtzjVFdk59cpqQZzPzpwPYt54yurNyFbunuaZFxDTVFW,HtzjVFdk59cpqQZzPzpwPYt54yurNyFbunuaZFxDTVFW,$115,$1K,1,,,,
VILLAIN,https://solscan.io/account/5DubS3Aw5rgEMdwDGyPX8Sqy9X8STZgAHd5YborT6QVM,5DubS3Aw5rgEMdwDGyPX8Sqy9X8STZgAHd5YborT6QVM,$73,$938,1,,,,
VILLAIN,https://solscan.io/account/dVDgK1d6KNtSkKhzGzHq2KdHTXpjBNqEjEpn4J3DtrY,dVDgK1d6KNtSkKhzGzHq2KdHTXpjBNqEjEpn4J3DtrY,$59,$893,1,,,,
VILLAIN,https://solscan.io/account/BkKodo3XfkwKGTivceenNudPHhzE6z3ic67BXxarPdP9,BkKodo3XfkwKGTivceenNudPHhzE6z3ic67BXxarPdP9,$146,$819,1,,,,
VILLAIN,https://solscan.io/account/joPj96X1j5yfZScUAtMxPCNtKwgApK2fYE9FXV5gevc,joPj96X1j5yfZScUAtMxPCNtKwgApK2fYE9FXV5gevc,$73,$777,1,,,,
VILLAIN,https://solscan.io/account/EdRLYvJN4RNmfHKaXGHWXEzJnpnQS3cXrD6unaYU6TLm,EdRLYvJN4RNmfHKaXGHWXEzJnpnQS3cXrD6unaYU6TLm,$221,$659,1,,,,
VILLAIN,https://solscan.io/account/AyTft9GFWf5PL8D7dF3K95iYTnZbHb4DYit3r9iywmBi,AyTft9GFWf5PL8D7dF3K95iYTnZbHb4DYit3r9iywmBi,$147,$611,1,,,,
VILLAIN,https://solscan.io/account/GfGEZxnq4twvYZRhi7hBTeBoQworBu2pTWXZNoW3TFkz,GfGEZxnq4twvYZRhi7hBTeBoQworBu2pTWXZNoW3TFkz,$29,$563,1,,,,
VILLAIN,https://solscan.io/account/8ayofzmZGmiBkAWjFqH1JrXt9PKKjuuAxnr5C3dV422G,8ayofzmZGmiBkAWjFqH1JrXt9PKKjuuAxnr5C3dV422G,$36,$542,1,,,,
VILLAIN,https://solscan.io/account/Bumg3gB1TrQ7nNHPoAo6jhRGpFD7YjiuabFJCQVaGZDS,Bumg3gB1TrQ7nNHPoAo6jhRGpFD7YjiuabFJCQVaGZDS,$29,$519,1,,,,
VILLAIN,https://solscan.io/account/D86kFQeH2Bb8cKAuVChThcx6WyWiGqvzv3in4CuYRnrt,D86kFQeH2Bb8cKAuVChThcx6WyWiGqvzv3in4CuYRnrt,$221,$455,1,,,,
VILLAIN,https://solscan.io/account/2k1yGHHwmmcs6nDGjq68VcgL4RTvk9uVCsYbZoZKjQ19,2k1yGHHwmmcs6nDGjq68VcgL4RTvk9uVCsYbZoZKjQ19,$148,$396,1,,,,
VILLAIN,https://solscan.io/account/7tvWqUA4Z5zjmvSa5T2U3vHZQtJ32NfQgB5WK7ttXUU4,7tvWqUA4Z5zjmvSa5T2U3vHZQtJ32NfQgB5WK7ttXUU4,$133,$352,1,,,,
VILLAIN,https://solscan.io/account/FiNevVf9rjohvLy1Tti8cGk2S7hR4AeB7ZChffgUKaH1,FiNevVf9rjohvLy1Tti8cGk2S7hR4AeB7ZChffgUKaH1,$148,$297,1,,,,
VILLAIN,https://solscan.io/account/BB6BRL1aBcswsjCgLAttzQiMqdFPpEvGNbXcXP7ypdf3,BB6BRL1aBcswsjCgLAttzQiMqdFPpEvGNbXcXP7ypdf3,$36,$296,1,,,,
VILLAIN,https://solscan.io/account/65TuUUMJViHtBd51zGHJBzJLbaUwrP5hLYPbDBqPx4xB,65TuUUMJViHtBd51zGHJBzJLbaUwrP5hLYPbDBqPx4xB,$44,$292,1,,,,
VILLAIN,https://solscan.io/account/58FnazdGmCKZPeiMJ2rzujkeUR1HURr9cJNvVPxechKt,58FnazdGmCKZPeiMJ2rzujkeUR1HURr9cJNvVPxechKt,$66,$277,1,,,,
VILLAIN,https://solscan.io/account/hrdTwHAfFHxBRMo8mQsNm88rhfcueASt2dmeUkk9ARD,hrdTwHAfFHxBRMo8mQsNm88rhfcueASt2dmeUkk9ARD,$96,$271,1,,,,
VILLAIN,https://solscan.io/account/1SmgxZAzSuE8EKLezX4ThLErq3BoiAEbQPRvpXPaycU,1SmgxZAzSuE8EKLezX4ThLErq3BoiAEbQPRvpXPaycU,$36,$267,1,,,,
VILLAIN,https://solscan.io/account/ATrHR7z8LZZ471JzdruG9c6KcMgfvcTus7RSNurWESd4,ATrHR7z8LZZ471JzdruG9c6KcMgfvcTus7RSNurWESd4,$74,$243,1,,,,
VILLAIN,https://solscan.io/account/CciktRE6WvMzaAqTLkwr89ViWhmNc26uzmD83G1cjZBF,CciktRE6WvMzaAqTLkwr89ViWhmNc26uzmD83G1cjZBF,$12,$233,1,,,,
VILLAIN,https://solscan.io/account/TXimpBeZujGnWmdjiqW2bNunnysPiRwM1t8LTxFZc4Z,TXimpBeZujGnWmdjiqW2bNunnysPiRwM1t8LTxFZc4Z,$36,$231,1,,,,
VILLAIN,https://solscan.io/account/31sP7X4nSHT8LRJgP7LtaeoykVEp99hxYZwWgwDyYzdj,31sP7X4nSHT8LRJgP7LtaeoykVEp99hxYZwWgwDyYzdj,$7.4,$207,1,,,,
VILLAIN,https://solscan.io/account/3zBqMSHwZJfsQSS9u67LnDwQ7zzD27j55ERqxURqiUCF,3zBqMSHwZJfsQSS9u67LnDwQ7zzD27j55ERqxURqiUCF,$73,$194,1,,,,
VILLAIN,https://solscan.io/account/6Z6GoPfqgH8x8sxivmZ1ZYm2iUdDQGMJLFQ7DoSHg7eP,6Z6GoPfqgH8x8sxivmZ1ZYm2iUdDQGMJLFQ7DoSHg7eP,$19,$190,1,,,,
$michi,https://solscan.io/account/7vq5DVkaoMkTwQyQTBryQKj2sPMZHV4KQuZsHm2gTtRm,7vq5DVkaoMkTwQyQTBryQKj2sPMZHV4KQuZsHm2gTtRm,$2K,$188K,1,,,,
$michi,https://solscan.io/account/8D542Bjk4uqPjx1De5QhuV3faukxj7Ha1H1xW7WV2VPd,8D542Bjk4uqPjx1De5QhuV3faukxj7Ha1H1xW7WV2VPd,$2K,$110K,1,,,,
$michi,https://solscan.io/account/9YuqUoCP3gDjQx8HLoP1kWjKoDvZkdxHWfRb55Hh6qAp,9YuqUoCP3gDjQx8HLoP1kWjKoDvZkdxHWfRb55Hh6qAp,$15K,$38K,1,,,,
SCRAT,https://solscan.io/account/DNGv1rKwARwMJ9m7g9gNQbWbt1SExjTQGkyqiB9b5g5h,DNGv1rKwARwMJ9m7g9gNQbWbt1SExjTQGkyqiB9b5g5h,$400,$17K,1,,,,
SCRAT,https://solscan.io/account/FGpF5PoAqZAcb42ShzP5vKTRvGJZgs4aasaTwrmXuBqg,FGpF5PoAqZAcb42ShzP5vKTRvGJZgs4aasaTwrmXuBqg,$4K,$16K,1,,,,
SCRAT,https://solscan.io/account/F7tndcTuwzT3jFiiCvEw3HgskUfEEpbiyBNgjJqyPM4Y,F7tndcTuwzT3jFiiCvEw3HgskUfEEpbiyBNgjJqyPM4Y,$4K,$14K,1,,,,
SCRAT,https://solscan.io/account/AzDoKNNkyoGR5cneXyLt3JuyfUqrrk7XLLCsxxM7Sm6m,AzDoKNNkyoGR5cneXyLt3JuyfUqrrk7XLLCsxxM7Sm6m,$2K,$12K,1,,,,
NOTCAT,https://solscan.io/account/9GEAwVLXKk3EW4werezCT24g6dtRAd2GDabjhJiwPsib,9GEAwVLXKk3EW4werezCT24g6dtRAd2GDabjhJiwPsib,$294,$668,1,,,,
NOTCAT,https://solscan.io/account/71qesLygAvd6kgR2TCNhhEJv6UNu8zxyJGDcwgJHVW6W,71qesLygAvd6kgR2TCNhhEJv6UNu8zxyJGDcwgJHVW6W,$145,$488,1,,,,
NOTCAT,https://solscan.io/account/9zKMBtQgDA3c2eSuEdLp9GemzjR4nh2fVR2qHawJCksp,9zKMBtQgDA3c2eSuEdLp9GemzjR4nh2fVR2qHawJCksp,$146,$385,1,,,,
NOTCAT,https://solscan.io/account/E2byL9f61BajqPRbUbYU9eMwdckbMLqF9FtRpdxp4Dg2,E2byL9f61BajqPRbUbYU9eMwdckbMLqF9FtRpdxp4Dg2,$147,$365,1,,,,
NOTCAT,https://solscan.io/account/HD7M85GN5ZAHevyciPB51NUFGJ7H21Q8dGRDgnBATa7L,HD7M85GN5ZAHevyciPB51NUFGJ7H21Q8dGRDgnBATa7L,$145,$326,1,,,,
NOTCAT,https://solscan.io/account/CCtp8hK8XBjasN9TMe5QuGr2DjPHMFHEGyJubZSpFZwB,CCtp8hK8XBjasN9TMe5QuGr2DjPHMFHEGyJubZSpFZwB,$145,$293,1,,,,
CRAWLY,https://solscan.io/account/2VhATkFHMhM6smsyNBbDEHZ14mu5vSVCnBehJeRiRRU7,2VhATkFHMhM6smsyNBbDEHZ14mu5vSVCnBehJeRiRRU7,$291,$25K,1,,,,
CRAWLY,https://solscan.io/account/3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,3gF4FCimhjT2xDNcWZoxFatxpPLGFKAALeF2fdcZsWLK,$714,$15K,1,,,,
CRAWLY,https://solscan.io/account/5P8Cgbmouw943nMt7B8jjDXZQKKcsqaVw5mfuJEQs3Vj,5P8Cgbmouw943nMt7B8jjDXZQKKcsqaVw5mfuJEQs3Vj,$288,$5K,1,,,,
CRAWLY,https://solscan.io/account/HGrYmcXeRbiHWNpvRN8Vep25K14dogTPBbWHDKZ3rzFS,HGrYmcXeRbiHWNpvRN8Vep25K14dogTPBbWHDKZ3rzFS,$214,$4K,1,,,,
CRAWLY,https://solscan.io/account/HwQGsoY6LnrLd6RHR5Xk13GJcciUWLDbg2bqRK5MqNtK,HwQGsoY6LnrLd6RHR5Xk13GJcciUWLDbg2bqRK5MqNtK,$287,$3K,1,,,,
CRAWLY,https://solscan.io/account/2uietjazHmVxA62qsinHBqHjbSsK3o2ChpMikFt9nxNc,2uietjazHmVxA62qsinHBqHjbSsK3o2ChpMikFt9nxNc,$724,$2K,1,,,,
CRAWLY,https://solscan.io/account/31geRrsQr9wMuVBWpQGPuqT3hEoaJvwCp4LLmwjE4TMf,31geRrsQr9wMuVBWpQGPuqT3hEoaJvwCp4LLmwjE4TMf,$714,$2K,1,,,,
CRAWLY,https://solscan.io/account/Gu5UFetcXG6M1H191Pa8bKtYgNGChWzwqfvyY9iDWNXt,Gu5UFetcXG6M1H191Pa8bKtYgNGChWzwqfvyY9iDWNXt,$364,$2K,1,,,,
CRAWLY,https://solscan.io/account/7B6soRLzgU5tmikgu6HvBj2hAXkXT1UCSmfDjYH4mL2r,7B6soRLzgU5tmikgu6HvBj2hAXkXT1UCSmfDjYH4mL2r,$432,$1K,1,,,,
CRAWLY,https://solscan.io/account/AXUbwgd7tB3i3jw6a61ApQ9QEY1Sdk4J9RtYFR1Erc4A,AXUbwgd7tB3i3jw6a61ApQ9QEY1Sdk4J9RtYFR1Erc4A,$432,$1K,1,,,,
BOBBY,https://solscan.io/account/7ARfTSeRgqm8gRxKUohVWZ8N85dmH1VQVw8woi87XnqQ,7ARfTSeRgqm8gRxKUohVWZ8N85dmH1VQVw8woi87XnqQ,$1K,$16K,1,,,,
BOBBY,https://solscan.io/account/A4F2VNmARbWJbWpNzCaaNvBTBvcmbxSpbuYVxoh1PKzG,A4F2VNmARbWJbWpNzCaaNvBTBvcmbxSpbuYVxoh1PKzG,$2K,$11K,1,,,,
BOBBY,https://solscan.io/account/9xJK3imjaviJ5y8HiN5mTVHiuCUE9wmFaHyjuX6HHxCN,9xJK3imjaviJ5y8HiN5mTVHiuCUE9wmFaHyjuX6HHxCN,$68,$8K,1,,,,
BOBBY,https://solscan.io/account/G1sxrAjv5e6X9k8eTjhvtDQjd6aD1TgfFugNhytq9nBa,G1sxrAjv5e6X9k8eTjhvtDQjd6aD1TgfFugNhytq9nBa,$68,$7K,1,,,,
BOBBY,https://solscan.io/account/8LNDHXpLWanD7CVNn6mxi7NkMuA2uvvSpfGLEm7381r4,8LNDHXpLWanD7CVNn6mxi7NkMuA2uvvSpfGLEm7381r4,$407,$7K,1,,,,
BOBBY,https://solscan.io/account/6dBCsU3G32qqQUfKd1vCkNu7a3hDUncSAHcV4V2t4DZG,6dBCsU3G32qqQUfKd1vCkNu7a3hDUncSAHcV4V2t4DZG,$142,$7K,1,,,,
BOBBY,https://solscan.io/account/84nJgXCe1GgJvPVu9zR8bBbU36dPqaZEANHxMvRMzWLH,84nJgXCe1GgJvPVu9zR8bBbU36dPqaZEANHxMvRMzWLH,$678,$6K,1,,,,
cloud,https://solscan.io/account/9Zwo8VPWdGJ2QmyxKBP361wUYXCysenSGHJDuX5Jxxxx,9Zwo8VPWdGJ2QmyxKBP361wUYXCysenSGHJDuX5Jxxxx,$734,$8K,1,,,,
cloud,https://solscan.io/account/Ez6gm2SjRsaAVPrdUFYswk4vhovzmrmE3KCra5w2NC8K,Ez6gm2SjRsaAVPrdUFYswk4vhovzmrmE3KCra5w2NC8K,$2K,$7K,1,,,,
cloud,https://solscan.io/account/ACPVMSXjhQpHccLYrrwv3k2g9PJQGq3VgEhgt5ERKsXB,ACPVMSXjhQpHccLYrrwv3k2g9PJQGq3VgEhgt5ERKsXB,$734,$6K,1,,,,
cloud,https://solscan.io/account/9NNS758mUGByRcFBSD79fLn2mYL3PGM9G9J5RjBV3kD4,9NNS758mUGByRcFBSD79fLn2mYL3PGM9G9J5RjBV3kD4,$1K,$5K,1,,,,
cloud,https://solscan.io/account/DcSWDQCWZq1kndSeJ8f8EEr2hLXWhrbsVF5f13h2PJSU,DcSWDQCWZq1kndSeJ8f8EEr2hLXWhrbsVF5f13h2PJSU,$579,$3K,1,,,,
cloud,https://solscan.io/account/BBDPzSHbwrKxmdAMeUanMAG542c1zzyJ4axwnvHbhGX3,BBDPzSHbwrKxmdAMeUanMAG542c1zzyJ4axwnvHbhGX3,$433,$3K,1,,,,
cloud,https://solscan.io/account/F6fQ1HAMdiN7AtEPUZ6mff8tG578T1jGRRTKgdS1Ks1E,F6fQ1HAMdiN7AtEPUZ6mff8tG578T1jGRRTKgdS1Ks1E,$289,$2K,1,,,,
cloud,https://solscan.io/account/4632BMWY69AkVHxN1XLKVuLrednYiLccuMeoXnQBMA7Z,4632BMWY69AkVHxN1XLKVuLrednYiLccuMeoXnQBMA7Z,$717,$1K,1,,,,
cloud,https://solscan.io/account/H6sQ2JxSh8taWk1Kc7GNHFqnjNacPepzwn9ZRT1ykDoc,H6sQ2JxSh8taWk1Kc7GNHFqnjNacPepzwn9ZRT1ykDoc,$408,$1K,1,,,,
cloud,https://solscan.io/account/CD7SCyC4utZSWECsxM12GDKkPTMhPefyzynpG8KYZn4Y,CD7SCyC4utZSWECsxM12GDKkPTMhPefyzynpG8KYZn4Y,$289,$735,1,,,,
cloud,https://solscan.io/account/G7d93MJ56FmPw8tWF38hbDaht7SkNyLjCeXbUgntHxs5,G7d93MJ56FmPw8tWF38hbDaht7SkNyLjCeXbUgntHxs5,$79,$604,1,,,,
DADDY,https://solscan.io/account/6jjMZN2A5G8HfpMrqBhZT16rJz9d1YYPtGa2RsDtgWrb,6jjMZN2A5G8HfpMrqBhZT16rJz9d1YYPtGa2RsDtgWrb,$16K,$451K,1,,,,
DADDY,https://solscan.io/account/6Jaw6bMg78Hxnb2nH3qyQhCbEFiduw8bKvbu9uu5w6Ed,6Jaw6bMg78Hxnb2nH3qyQhCbEFiduw8bKvbu9uu5w6Ed,$10K,$177K,1,,,,
DADDY,https://solscan.io/account/F48NoN3z2coiqrgDNeB7dyfEgjrMzSakdDLP5MGty7XG,F48NoN3z2coiqrgDNeB7dyfEgjrMzSakdDLP5MGty7XG,$29,$170K,1,,,,
DADDY,https://solscan.io/account/G5WdNYEwF3iePH4ALBD21A9j1fYDiejEg6AxvSb97Ajr,G5WdNYEwF3iePH4ALBD21A9j1fYDiejEg6AxvSb97Ajr,$2K,$131K,1,,,,
DADDY,https://solscan.io/account/HmjKqh41QFPFzyVRfKWxQm2RfFJz4uHLoeqXj33CAguC,HmjKqh41QFPFzyVRfKWxQm2RfFJz4uHLoeqXj33CAguC,$30,$100K,1,,,,
DADDY,https://solscan.io/account/FpPyN444MaDvLqwLFrJWxRxaq3tpT3zx8Aqr4bpyvMWe,FpPyN444MaDvLqwLFrJWxRxaq3tpT3zx8Aqr4bpyvMWe,$40,$80K,1,,,,
DADDY,https://solscan.io/account/BeQiSPBnYBjzhzFPN6fMaUr2KnW2SPenguuEsHB44meu,BeQiSPBnYBjzhzFPN6fMaUr2KnW2SPenguuEsHB44meu,$40,$75K,1,,,,
SCRAT,https://solscan.io/account/AujqMjfMSEpn1RMaZe2HVLrwgAueLZS2M4Vfab8fKtnX,AujqMjfMSEpn1RMaZe2HVLrwgAueLZS2M4Vfab8fKtnX,$0.1,$3.2,1,,,,
MOTHER,https://solscan.io/account/ud5nrmfD59egFJVhapJPWSehjm5CWfkqoiu9UGjCAM8,ud5nrmfD59egFJVhapJPWSehjm5CWfkqoiu9UGjCAM8,$23K,$2.1M,1,,,,
MOTHER,https://solscan.io/account/H5B1YCdvwwYQHinB9ytLvu6SX6cZw1bDeT1rX59iTD9o,H5B1YCdvwwYQHinB9ytLvu6SX6cZw1bDeT1rX59iTD9o,$13K,$345K,1,,,,
MOTHER,https://solscan.io/account/7Nm7s6TwhrnGfpL3wZ2FkrkgFjEznH9ozn5YHEr8m1oh,7Nm7s6TwhrnGfpL3wZ2FkrkgFjEznH9ozn5YHEr8m1oh,$4K,$130K,1,,,,
MOTHER,https://solscan.io/account/5mFtaUfuEBUDeTZkgp8UqLhCCLV8iGpm9gQF7AiiUiaY,5mFtaUfuEBUDeTZkgp8UqLhCCLV8iGpm9gQF7AiiUiaY,$38K,$79K,1,,,,
MOTHER,https://solscan.io/account/29cwoP3h6QLZMXBFBK54MDm8SARTxUAao48Zk1qETVCV,29cwoP3h6QLZMXBFBK54MDm8SARTxUAao48Zk1qETVCV,$30K,$79K,1,,,,
ZKO,https://solscan.io/account/HRn8P1gU9RZdzcRonk3kZUQvzf8i2oiQsWv4ZFuJYTPx,HRn8P1gU9RZdzcRonk3kZUQvzf8i2oiQsWv4ZFuJYTPx,$30,$6K,1,,,,
ZKO,https://solscan.io/account/HtucFepgUkMpHdrYsxMqjBNN6qVBdjmFaLZneNXopuJm,HtucFepgUkMpHdrYsxMqjBNN6qVBdjmFaLZneNXopuJm,$1K,$5K,1,,,,
ZKO,https://solscan.io/account/4MfmmZMNEa9itnV42NBApUjS1di1Yqp73nefu6184sdg,4MfmmZMNEa9itnV42NBApUjS1di1Yqp73nefu6184sdg,$2K,$4K,1,,,,
ZKO,https://solscan.io/account/EABwxrJFXYEQzxRy4rCD9vYexkRR6Gy4QG8N2HA67KvZ,EABwxrJFXYEQzxRy4rCD9vYexkRR6Gy4QG8N2HA67KvZ,$754,$2K,1,,,,
ZKO,https://solscan.io/account/G9Rsdp3ZNosSEFF3ym5t4FvfTvfKq1hvGW1npdwn265Q,G9Rsdp3ZNosSEFF3ym5t4FvfTvfKq1hvGW1npdwn265Q,$340,$1K,1,,,,
ZKO,https://solscan.io/account/CwGTVKFCHygzULN44RF7spTPzirq5WqZdctXMxDsWdQK,CwGTVKFCHygzULN44RF7spTPzirq5WqZdctXMxDsWdQK,$480,$1K,1,,,,
ZKO,https://solscan.io/account/B2iN5khK2YCZfNDhzNCZatv6VLdAzvPQYTjm1xvWSLQW,B2iN5khK2YCZfNDhzNCZatv6VLdAzvPQYTjm1xvWSLQW,$73,$922,1,,,,
ZKO,https://solscan.io/account/6eUNt62F9QQTjy3h7UakxvqsLnkS9sgzRUQAKUC8aceT,6eUNt62F9QQTjy3h7UakxvqsLnkS9sgzRUQAKUC8aceT,$294,$795,1,,,,
ZKO,https://solscan.io/account/96F2N4oNodo1r6XkzbB7B5ZJjuoZq14bTDApWAYwHWbA,96F2N4oNodo1r6XkzbB7B5ZJjuoZq14bTDApWAYwHWbA,$226,$714,1,,,,
OTTY,https://solscan.io/account/4GvQCk4edQ84ABiYfbU6Ltbex6AxDNDJP6MqfT3SsWm9,4GvQCk4edQ84ABiYfbU6Ltbex6AxDNDJP6MqfT3SsWm9,$14,$7K,1,,,,
OTTY,https://solscan.io/account/AvMtzCRkQWKTDSNsKryQsX4xHx9qipjhm76Rc4i4eNsR,AvMtzCRkQWKTDSNsKryQsX4xHx9qipjhm76Rc4i4eNsR,$293,$4K,1,,,,
OTTY,https://solscan.io/account/8rDkG1sSgQrHcHG3EZ74fFGP3wkRv9Vm7zKMdRPYeYjf,8rDkG1sSgQrHcHG3EZ74fFGP3wkRv9Vm7zKMdRPYeYjf,$441,$3K,1,,,,
OTTY,https://solscan.io/account/DABnZUmVkeWpFVaNS9txqJrQosxh3fic5n57MTHbnNWM,DABnZUmVkeWpFVaNS9txqJrQosxh3fic5n57MTHbnNWM,$1.5,$3K,1,,,,
OTTY,https://solscan.io/account/3Ux6e5Rq7fhHjitvQjQaPw8AF39LV1yb4WaLg3NS6b4D,3Ux6e5Rq7fhHjitvQjQaPw8AF39LV1yb4WaLg3NS6b4D,$555,$2K,1,,,,
tremp,https://solscan.io/account/5UZhCTEFdsCJq7MLDngqm4G4zamDqvkxkj3Gtk3vwJBd,5UZhCTEFdsCJq7MLDngqm4G4zamDqvkxkj3Gtk3vwJBd,$295,$571K,1,,,,
tremp,https://solscan.io/account/8eSuJE6CkGNHTBBgUQPkViESHDtfZxvd4UF7U4kBP3D4,8eSuJE6CkGNHTBBgUQPkViESHDtfZxvd4UF7U4kBP3D4,$35,$159K,1,,,,
tremp,https://solscan.io/account/Dt2oQeGqcHhWz8f3oQWVUGnZwN9vBeXvk7A4F4sj3qJm,Dt2oQeGqcHhWz8f3oQWVUGnZwN9vBeXvk7A4F4sj3qJm,$16K,$86K,1,,,,
tremp,https://solscan.io/account/BrRUvXPighf5J4W4CH2FMk2UK6Xh7n35fRq3uhusfseD,BrRUvXPighf5J4W4CH2FMk2UK6Xh7n35fRq3uhusfseD,$32K,$65K,1,,,,
tremp,https://solscan.io/account/EBS7JbxgM78BH48RdFz2KcZHdxnG3neQ4p5x2bzxcnf7,EBS7JbxgM78BH48RdFz2KcZHdxnG3neQ4p5x2bzxcnf7,$10K,$64K,1,,,,
tremp,https://solscan.io/account/AnY82XJmbvE3EQ9ePsY78EE4R34D1nfLPjvQieZDCnDw,AnY82XJmbvE3EQ9ePsY78EE4R34D1nfLPjvQieZDCnDw,$4K,$53K,1,,,,
tremp,https://solscan.io/account/CgWXqcKgxcR8i9MYvfpdjnnwpHzSyxdgpoJsiTKodD5y,CgWXqcKgxcR8i9MYvfpdjnnwpHzSyxdgpoJsiTKodD5y,$10K,$42K,1,,,,
tremp,https://solscan.io/account/ApPbpUsVHGGtfiQMLSp8QW67bMyXirqADapoGPUkdHTj,ApPbpUsVHGGtfiQMLSp8QW67bMyXirqADapoGPUkdHTj,$2K,$29K,1,,,,
tremp,https://solscan.io/account/7Q8YFg2tDYikRckuessj2WoJjRad1cmhvEQnHGJ1f8Wd,7Q8YFg2tDYikRckuessj2WoJjRad1cmhvEQnHGJ1f8Wd,$2K,$26K,1,,,,
tremp,https://solscan.io/account/6xpwhH3kEUM5VMYAPtooVpwEdLoza1yF6ZkyzsW15T13,6xpwhH3kEUM5VMYAPtooVpwEdLoza1yF6ZkyzsW15T13,$10K,$25K,1,,,,
tremp,https://solscan.io/account/2AWqPJjKsdBQfCv6rv3naELbTaw8uTmMWyqXaqysHZXf,2AWqPJjKsdBQfCv6rv3naELbTaw8uTmMWyqXaqysHZXf,$9K,$25K,1,,,,
Aibo,https://solscan.io/account/5ALWWdyNW49HLKUSkj27LVeuqYWX6wY1ZxGHsF41eVnY,5ALWWdyNW49HLKUSkj27LVeuqYWX6wY1ZxGHsF41eVnY,$219,$2K,1,,,,
Aibo,https://solscan.io/account/DzyxhxyBnXRRLew8sdgCr6jALZi8EicfzHcvBFhVU8xJ,DzyxhxyBnXRRLew8sdgCr6jALZi8EicfzHcvBFhVU8xJ,$147,$996,1,,,,
Aibo,https://solscan.io/account/5KUSmPfU1nmEgr1ntMg3dvBQmFtXVMVVzBvNxwhBVEnw,5KUSmPfU1nmEgr1ntMg3dvBQmFtXVMVVzBvNxwhBVEnw,$145,$329,1,,,,
Aibo,https://solscan.io/account/GjvCuxTwaBczaAWjEEN7iP17c1f3MfD7zXnfcT9hYVpn,GjvCuxTwaBczaAWjEEN7iP17c1f3MfD7zXnfcT9hYVpn,$29,$191,1,,,,
Aibo,https://solscan.io/account/2jUegPTZDKguwRtbqdkyDZZGQsG6MqBDBZtJoLwk1fEC,2jUegPTZDKguwRtbqdkyDZZGQsG6MqBDBZtJoLwk1fEC,$44,$172,1,,,,
STEVE,https://solscan.io/account/GsNeJFBbJ8QBqtb7t14FoihEnc3MLQT4qX29t2eEfY1w,GsNeJFBbJ8QBqtb7t14FoihEnc3MLQT4qX29t2eEfY1w,$1K,$8K,1,,,,
STEVE,https://solscan.io/account/5oSheDJMWdcCcNd77Arshzhrebrh3NYfTKT3dz7udxFb,5oSheDJMWdcCcNd77Arshzhrebrh3NYfTKT3dz7udxFb,$674,$7K,1,,,,
STEVE,https://solscan.io/account/Bu9DvpTTjWWAy9AwvJFcKg1m2fewx2zpT4uQzZavb7ae,Bu9DvpTTjWWAy9AwvJFcKg1m2fewx2zpT4uQzZavb7ae,$12,$4K,1,,,,
STEVE,https://solscan.io/account/28CTJwVp9Gtva5VCH4RDTM89aeVWkCDro1R7hWZUwgFn,28CTJwVp9Gtva5VCH4RDTM89aeVWkCDro1R7hWZUwgFn,$1K,$4K,1,,,,
HERO,https://solscan.io/account/TyrZ6SDVQGdMpnYtAgKGocvi1w1mdffhZENf1knyeqy,TyrZ6SDVQGdMpnYtAgKGocvi1w1mdffhZENf1knyeqy,$273,$4K,1,,,,
HERO,https://solscan.io/account/adAnVG8D7WbCKxtcbUdWMQ7mrrozz5cqDYzwAFhYY7p,adAnVG8D7WbCKxtcbUdWMQ7mrrozz5cqDYzwAFhYY7p,$665,$2K,1,,,,
HERO,https://solscan.io/account/AciGnjMtZJTY75bM13s2PQu4mGMPBq51qabT6Rkm6dys,AciGnjMtZJTY75bM13s2PQu4mGMPBq51qabT6Rkm6dys,$223,$1K,1,,,,
HERO,https://solscan.io/account/34HM67SBUZrUNa56fU6cuLv6DW1EGF9MwxboJMrKci4f,34HM67SBUZrUNa56fU6cuLv6DW1EGF9MwxboJMrKci4f,$111,$810,1,,,,
HERO,https://solscan.io/account/B3y8hyndNHYonuu2tMeX4qhAsFATZGvJVyPH6YHgu5Kp,B3y8hyndNHYonuu2tMeX4qhAsFATZGvJVyPH6YHgu5Kp,$149,$541,1,,,,
HERO,https://solscan.io/account/2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,$69,$512,1,,,,
HERO,https://solscan.io/account/Jp2JdVSvxocMB8PysJvTVtCPStA4FX5k5ehRf8DNwES,Jp2JdVSvxocMB8PysJvTVtCPStA4FX5k5ehRf8DNwES,$38,$488,1,,,,
HERO,https://solscan.io/account/BUJjbJBu5kkxZGQNxx5QLXdyxx5HThht2NepcDZJ1P2f,BUJjbJBu5kkxZGQNxx5QLXdyxx5HThht2NepcDZJ1P2f,$6,$119,1,,,,
