Project Name,Address Wallet,Address,Investment,Profit,Transactions,,Win Rate,Total Invested,Total Returned,ROI %
MUMU,https://solscan.io/account/5V5UuZWwnF4zRg76jzXG6RDimFeWcNzEz5Ao84Qob4Y3,5V5UuZWwnF4zRg76jzXG6RDimFeWcNzEz5Ao84Qob4Y3,"$8,899",$23.5K,1,,,,,
MUMU,https://solscan.io/account/4scfb4WE44r4H13Wgh7rUfdcaX5ZTNxxEmW6GZKxMGNe,4scfb4WE44r4H13Wgh7rUfdcaX5ZTNxxEmW6GZKxMGNe,"$1,565",$20.5K,1,,,,,
MUMU,https://solscan.io/account/5gNUHYKk7Cfu8ZjzDDygHmvUJ5Tuyao9zwqz8mnQUe9e,5gNUHYKk7Cfu8ZjzDDygHmvUJ5Tuyao9zwqz8mnQUe9e,$470,$19.4K,1,,,,,
MUMU,https://solscan.io/account/7AWWxaqJCuXW4tLuvh7CWum7PbFMNeS67npNR8dbJ1me,7AWWxaqJCuXW4tLuvh7CWum7PbFMNeS67npNR8dbJ1me,"$1,068",$16.5K,1,,,,,
MUMU,https://solscan.io/account/F9HA2mNjq8VD3GyVuJYUYExKRxFw6qcqRDYxJAcGcmjk,F9HA2mNjq8VD3GyVuJYUYExKRxFw6qcqRDYxJAcGcmjk,"$1,821",$15.0K,1,,,,,
MUMU,https://solscan.io/account/Gq3bMwVd11fTsQSsAyuhneUCJwLYxxx5dTs5RyPQ6RUt,Gq3bMwVd11fTsQSsAyuhneUCJwLYxxx5dTs5RyPQ6RUt,"$3,000",$13.3K,1,,,,,
NPCS,https://solscan.io/account/7wFANobv5Tz6sSHSrwfxZMTP4saKB9C61MczHYz9uCbP,7wFANobv5Tz6sSHSrwfxZMTP4saKB9C61MczHYz9uCbP,$942,$37.1K,1,,,,,
NPCS,https://solscan.io/account/5A8dCSmMaKZufrH5obe8aJdFxMavLcArvHcize1n7S2,5A8dCSmMaKZufrH5obe8aJdFxMavLcArvHcize1n7S2,$885,$30.8K,1,,,,,
NPCS,https://solscan.io/account/8zvKrMCaLrsLRE6DyEg1fAUsLqCHjrk3rmW1tbPVAMjE,8zvKrMCaLrsLRE6DyEg1fAUsLqCHjrk3rmW1tbPVAMjE,"$5,006",$23.6K,1,,,,,
NPCS,https://solscan.io/account/DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr,$41,$19.7K,1,,,,,
NPCS,https://solscan.io/account/DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb,$41,$18.1K,1,,,,,
NPCS,https://solscan.io/account/B471dK1FixY16VeFyCkgvUFf6iKZzvB8BmruL9tWKUut,B471dK1FixY16VeFyCkgvUFf6iKZzvB8BmruL9tWKUut,$67,$16.4K,1,,,,,
NPCS,https://solscan.io/account/2cVf1zBXH4caighEjQfcCMcBj9ugC9nCd7E1YPAboE8M,2cVf1zBXH4caighEjQfcCMcBj9ugC9nCd7E1YPAboE8M,$338,$16.3K,1,,,,,
NPCS,https://solscan.io/account/EHF487BgqsajuoJsmN9ZaftNxDbWtf9sE32UvEYi6RfN,EHF487BgqsajuoJsmN9ZaftNxDbWtf9sE32UvEYi6RfN,$136,$13.6K,1,,,,,
NPCS,https://solscan.io/account/98U7HnFTvKLpvd6YZCW9udyS9gdFo8gQKPJ8wAm63Yew,98U7HnFTvKLpvd6YZCW9udyS9gdFo8gQKPJ8wAm63Yew,$303,"$9,698",1,,,,,
NPCS,https://solscan.io/account/2wMEDuk9cmxaMk4ihyjvXkYWmXzrQnFY9ojP3PccaxR6,2wMEDuk9cmxaMk4ihyjvXkYWmXzrQnFY9ojP3PccaxR6,"$1,526","$7,768",1,,,,,
NPCS,https://solscan.io/account/3ewTsXmzYLB7g6cKBpry8YAWouhexvSy2aTyTRAHwhRw,3ewTsXmzYLB7g6cKBpry8YAWouhexvSy2aTyTRAHwhRw,$139,"$6,283",1,,,,,
NPCS,https://solscan.io/account/J7pMJuvFoNni6UxAavxZ26zH39gzjUS57NKNiAvezetj,J7pMJuvFoNni6UxAavxZ26zH39gzjUS57NKNiAvezetj,$665,"$6,111",1,,,,,
NPCS,https://solscan.io/account/AmfEE7KNLi6Prm4nB4gaUpeWEv2rtC26TBDXZ1fseP9W,AmfEE7KNLi6Prm4nB4gaUpeWEv2rtC26TBDXZ1fseP9W,$303,"$4,941",1,,,,,
NPCS,https://solscan.io/account/CdRNksBChCDpDJ487GmAFPxM4F7Pj3VooS2gyRTb2wuF,CdRNksBChCDpDJ487GmAFPxM4F7Pj3VooS2gyRTb2wuF,"$4,611","$4,336",1,,,,,
NPCS,https://solscan.io/account/yo1XnctfGLzxJfeRxLVjnkUyTGVKJgtREwCJUNwTBFL,yo1XnctfGLzxJfeRxLVjnkUyTGVKJgtREwCJUNwTBFL,$141,"$4,155",1,,,,,
NPCS,https://solscan.io/account/6ipqWnxNrKLz2hgMvEZo21GDBL7zsG2ZTSXZMQACin5,6ipqWnxNrKLz2hgMvEZo21GDBL7zsG2ZTSXZMQACin5,$805,"$4,088",1,,,,,
NPCS,https://solscan.io/account/46ScytTXjfEVnA9bAP4PntBMVN5ErWZSN9LAomEhKYMQ,46ScytTXjfEVnA9bAP4PntBMVN5ErWZSN9LAomEhKYMQ,$37,"$3,636",1,,,,,
nub,https://solscan.io/account/5ffREb952Gi9apxr62XDNhKUAUy2nTEExaPYyTnz9YFm,5ffREb952Gi9apxr62XDNhKUAUy2nTEExaPYyTnz9YFm,"$7,414",$63.7K,1,,,,,
nub,https://solscan.io/account/6uKhWELcjyfZUCnRJRSRNspa64QBSWphWyTYh4FcmTBf,6uKhWELcjyfZUCnRJRSRNspa64QBSWphWyTYh4FcmTBf,"$1,514",$34.4K,1,,,,,
nub,https://solscan.io/account/5uiB69mRWWXBu3R2WWXkWtVewHjC2wzLhX1KKLa3uUCJ,5uiB69mRWWXBu3R2WWXkWtVewHjC2wzLhX1KKLa3uUCJ,"$2,796",$30.4K,1,,,,,
nub,https://solscan.io/account/837F8kRh7R9vdss4jz5mAZYbQJJtSqJfLiKJL5gxr6X2,837F8kRh7R9vdss4jz5mAZYbQJJtSqJfLiKJL5gxr6X2,"$3,998",$23.8K,1,,,,,
nub,https://solscan.io/account/CKqp2Z4Pr4S8LghSBDm4x9YZxjzqRxuXXMBEBHq6xF1D,CKqp2Z4Pr4S8LghSBDm4x9YZxjzqRxuXXMBEBHq6xF1D,"$2,862",$22.4K,1,,,,,
nub,https://solscan.io/account/4DDPzZbre1NUG2Jm52gfCydU5rhaKvBHCP73YtRt1bqc,4DDPzZbre1NUG2Jm52gfCydU5rhaKvBHCP73YtRt1bqc,"$3,037",$22.1K,1,,,,,
nub,https://solscan.io/account/APKfjRbxVxjtLkAWGxP4ZqCJV1i3sUkvHtCs97s8D9VP,APKfjRbxVxjtLkAWGxP4ZqCJV1i3sUkvHtCs97s8D9VP,$10.6K,$21.3K,1,,,,,
nub,https://solscan.io/account/5wUSFMaayJpwYQAqHMykoUEkA6iBJsmcPyyLYuph6QuR,5wUSFMaayJpwYQAqHMykoUEkA6iBJsmcPyyLYuph6QuR,"$2,154",$21.1K,1,,,,,
nub,https://solscan.io/account/BS7h7QKBR73y2B1B5DznDBKQdz22agS7UcERPf4jvQuF,BS7h7QKBR73y2B1B5DznDBKQdz22agS7UcERPf4jvQuF,"$2,241",$21.0K,1,,,,,
nub,https://solscan.io/account/Bpk8sP6CJY8MXDmzgDcu2jp4QinK9jbPgTtX4pZEsQWu,Bpk8sP6CJY8MXDmzgDcu2jp4QinK9jbPgTtX4pZEsQWu,$793,$17.0K,1,,,,,
nub,https://solscan.io/account/5aspiNzLvEBbR3v22wz245kVfTiYzraRjo7gwbhMSR8d,5aspiNzLvEBbR3v22wz245kVfTiYzraRjo7gwbhMSR8d,"$9,980",$16.5K,1,,,,,
FLOPPY,https://solscan.io/account/HM1nMLNVs1Ne289KMrbr5mYhvuaxswwGk8Vyz3UUqLDT,HM1nMLNVs1Ne289KMrbr5mYhvuaxswwGk8Vyz3UUqLDT,"$1,468",$37.3K,1,,,,,
FLOPPY,https://solscan.io/account/HgEBo6SLvrSChLuL3UJ4EJEB7gVxsrpvxkTQDfptRvrL,HgEBo6SLvrSChLuL3UJ4EJEB7gVxsrpvxkTQDfptRvrL,$421,"$6,275",1,,,,,
FLOPPY,https://solscan.io/account/7V1r1qEsCisHyoSoNyehJfucL6SmUQuobPYeF5c1nRSE,7V1r1qEsCisHyoSoNyehJfucL6SmUQuobPYeF5c1nRSE,"$1,369","$5,280",1,,,,,
FLOPPY,https://solscan.io/account/CmfPotdWq8p81eyvKdmBuB87C6ER5uTYzoEdJVEEjaj5,CmfPotdWq8p81eyvKdmBuB87C6ER5uTYzoEdJVEEjaj5,$141,"$5,126",1,,,,,
FLOPPY,https://solscan.io/account/DoGcqqpYrUVuKHE93BMkJaV4bRYGWBvxeYqpY6iyNKZA,DoGcqqpYrUVuKHE93BMkJaV4bRYGWBvxeYqpY6iyNKZA,$14.9K,"$3,737",1,,,,,
FLOPPY,https://solscan.io/account/YAyDsS5G8NYqJRSHDZFcTvt5FKa7ig9Bggg3y1qYpqa,YAyDsS5G8NYqJRSHDZFcTvt5FKa7ig9Bggg3y1qYpqa,"$1,101","$3,258",1,,,,,
FLOPPY,https://solscan.io/account/Ct9z2GjVVMTto8aWwnBRPrwXYbgY4sqhDQYK4LSbEwJ8,Ct9z2GjVVMTto8aWwnBRPrwXYbgY4sqhDQYK4LSbEwJ8,"$3,438","$3,064",1,,,,,
FLOPPY,https://solscan.io/account/4hBL4Z2Tvn2bCNqZniAxL82xviPJaTQeyKMdnLwsVt7L,4hBL4Z2Tvn2bCNqZniAxL82xviPJaTQeyKMdnLwsVt7L,$688,"$2,834",1,,,,,
FLOPPY,https://solscan.io/account/D7ZRfeWfWeMGgVAqs99p5x3HnhrPtgoNVej9dALf8bAc,D7ZRfeWfWeMGgVAqs99p5x3HnhrPtgoNVej9dALf8bAc,$412,"$2,484",1,,,,,
FLOPPY,https://solscan.io/account/2kchWAkQ5y56CbdGyvMCLaGbMyxR49BE44JmDwvhcTPZ,2kchWAkQ5y56CbdGyvMCLaGbMyxR49BE44JmDwvhcTPZ,$412,"$2,430",1,,,,,
FLOPPY,https://solscan.io/account/5KUSmPfU1nmEgr1ntMg3dvBQmFtXVMVVzBvNxwhBVEnw,5KUSmPfU1nmEgr1ntMg3dvBQmFtXVMVVzBvNxwhBVEnw,$1.35,"$2,220",1,,,,,
FLOPPY,https://solscan.io/account/5NSfBusYHz4gdupvK4iuScDse4G3VkkK28WBdMZVJmY6,5NSfBusYHz4gdupvK4iuScDse4G3VkkK28WBdMZVJmY6,$623,"$1,969",1,,,,,
FLOPPY,https://solscan.io/account/AKptWzYbT12zUdr5AdPP2JwxJf7KVevFF9d6uGtYxQSF,AKptWzYbT12zUdr5AdPP2JwxJf7KVevFF9d6uGtYxQSF,$535,"$1,631",1,,,,,
FLOPPY,https://solscan.io/account/HX44j1jhyvy8E3x6EbU7tr7ygF3MJe1hZbcrcH2DDBTm,HX44j1jhyvy8E3x6EbU7tr7ygF3MJe1hZbcrcH2DDBTm,"$1,376","$1,629",1,,,,,
FLOPPY,https://solscan.io/account/6p8cxa2G17qaJf4LnoioyQ2vjmfaY91hc2cYghQiovXf,6p8cxa2G17qaJf4LnoioyQ2vjmfaY91hc2cYghQiovXf,$412,"$1,610",1,,,,,
FLOPPY,https://solscan.io/account/2XAB7BYHgM6wT9XsjUTRJdsLEPxcRi5RSY98ZuwGYgEB,2XAB7BYHgM6wT9XsjUTRJdsLEPxcRi5RSY98ZuwGYgEB,$488,"$1,515",1,,,,,
FLOPPY,https://solscan.io/account/HAZBPMLUEBgvpWiYwoci1RUFoHtTwpDNPnQF2b48XLJt,HAZBPMLUEBgvpWiYwoci1RUFoHtTwpDNPnQF2b48XLJt,$688,"$1,501",1,,,,,
ZACK,https://solscan.io/account/D1qmuhbYybY3PwabFua44EHtnyynMibbZzQ1HKeiKJvB,D1qmuhbYybY3PwabFua44EHtnyynMibbZzQ1HKeiKJvB,"$5,734",$39.6K,1,,,,,
ZACK,https://solscan.io/account/8txPhFwqQrYJgVsP5WAdccprQLMfCy3ZY57gESKREgW1,8txPhFwqQrYJgVsP5WAdccprQLMfCy3ZY57gESKREgW1,"$6,238",$32.7K,1,,,,,
ZACK,https://solscan.io/account/5KKbp6rRM65TG7dpHTMKzG7qmPYjERGBRkiGkNxcYfwR,5KKbp6rRM65TG7dpHTMKzG7qmPYjERGBRkiGkNxcYfwR,"$1,499",$26.7K,1,,,,,
ZACK,https://solscan.io/account/8FMxvYbscqXV7ZdoUyU7LccLRFURS2cA53XyGegjF6RM,8FMxvYbscqXV7ZdoUyU7LccLRFURS2cA53XyGegjF6RM,$3.69,$25.4K,1,,,,,
ZACK,https://solscan.io/account/9dEZgNxf1ZCKJMNPgBiBRGtrP1PGAZG4WGsTux1gX6pa,9dEZgNxf1ZCKJMNPgBiBRGtrP1PGAZG4WGsTux1gX6pa,$28.1K,$24.5K,1,,,,,
ZACK,https://solscan.io/account/HBQ65NEXe5a5g2VpxFViMG6NDDg25DrYk9w4snUj7ttG,HBQ65NEXe5a5g2VpxFViMG6NDDg25DrYk9w4snUj7ttG,$670,$23.5K,1,,,,,
ZACK,https://solscan.io/account/A25KEievAHN3Y6t25djEcrNAbJDreAFCzkYMgstW35pq,A25KEievAHN3Y6t25djEcrNAbJDreAFCzkYMgstW35pq,"$2,730",$20.9K,1,,,,,
ZACK,https://solscan.io/account/6CnhXfhqzyZBvqAnzcHRipU3cxh3bMds4VqdsCVdK9br,6CnhXfhqzyZBvqAnzcHRipU3cxh3bMds4VqdsCVdK9br,"$8,563",$18.9K,1,,,,,
ZACK,https://solscan.io/account/rixZFrznR1uiCUECNaUp5nG3tHWA23X5VAifaDsMWa2,rixZFrznR1uiCUECNaUp5nG3tHWA23X5VAifaDsMWa2,"$2,100",$16.2K,1,,,,,
ZACK,https://solscan.io/account/4CHtEHrAL7ay8N5suqEdjwg48WdKvCVq9qK32nmgB6aC,4CHtEHrAL7ay8N5suqEdjwg48WdKvCVq9qK32nmgB6aC,"$1,021",$16.0K,1,,,,,
SLERF,https://solscan.io/account/3RQZeWy7uyaYbzPo8rErwJ6KJPeWqcjSH7T9TE8vA74C,3RQZeWy7uyaYbzPo8rErwJ6KJPeWqcjSH7T9TE8vA74C,"$4,695",$614.4K,1,,,,,
SLERF,https://solscan.io/account/Ar96L8LsSW5LbmHYDrAfU5DFLo8tJhiVws47Z1SLGdne,Ar96L8LsSW5LbmHYDrAfU5DFLo8tJhiVws47Z1SLGdne,$148.3K,$164.6K,1,,,,,
SLERF,https://solscan.io/account/C8Ec21kPcGrxTiKp9mXVYRBkeJZ4vweUrywPuy7yqBgT,C8Ec21kPcGrxTiKp9mXVYRBkeJZ4vweUrywPuy7yqBgT,$102.2K,$101.6K,1,,,,,
SLERF,https://solscan.io/account/FwRcUUoMHQgNUaSsWtutBxWu5F6oSL1TZtHbAogVkMcz,FwRcUUoMHQgNUaSsWtutBxWu5F6oSL1TZtHbAogVkMcz,"$7,052",$71.5K,1,,,,,
SLERF,https://solscan.io/account/H3eJh1fFc3neud1ydycF1NdF63douptri5Hupp4amr1k,H3eJh1fFc3neud1ydycF1NdF63douptri5Hupp4amr1k,"$3,376",$38.5K,1,,,,,
WEN,https://solscan.io/account/JBfn5oJxRJr5uAcfhKTW5QkraNdwnUUXToNL8ZoeqxxC,JBfn5oJxRJr5uAcfhKTW5QkraNdwnUUXToNL8ZoeqxxC,$197,$394.8K,1,,,,,
WEN,https://solscan.io/account/C9UHU7ewCQ9iMvFYfGcSKEmr4pDprZfDp2MRiB5mgon1,C9UHU7ewCQ9iMvFYfGcSKEmr4pDprZfDp2MRiB5mgon1,"$1,202",$29.7K,1,,,,,
WEN,https://solscan.io/account/87DzrUWZg8LwbKZR1gca8CqugE6F9mNqbqSfRiefPtLo,87DzrUWZg8LwbKZR1gca8CqugE6F9mNqbqSfRiefPtLo,"$1,190",$19.1K,1,,,,,
WEN,https://solscan.io/account/DW2RfYDD4UPQe8TUmGGnP7HhaMto9TckwCFkvzP5R8xv,DW2RfYDD4UPQe8TUmGGnP7HhaMto9TckwCFkvzP5R8xv,"$7,373",$18.9K,1,,,,,
WEN,https://solscan.io/account/J2zvWpJ4SthHpYiLhJn71USs1iRQUCZLqGivVb1vZ21G,J2zvWpJ4SthHpYiLhJn71USs1iRQUCZLqGivVb1vZ21G,"$4,640",$15.0K,1,,,,,
WEN,https://solscan.io/account/9Jn1fZ9s2DDriuVV6YrDfBLQyMdDbAgkkrtKpmqK81AP,9Jn1fZ9s2DDriuVV6YrDfBLQyMdDbAgkkrtKpmqK81AP,"$4,899",$14.4K,1,,,,,
WEN,https://solscan.io/account/RvfKjRpgJz3Nqm4S7vycXVwah4CYFgF72wG8LFPKtbq,RvfKjRpgJz3Nqm4S7vycXVwah4CYFgF72wG8LFPKtbq,"$8,109",$13.6K,1,,,,,
WEN,https://solscan.io/account/JPQmr9p2RF3X5TuBXxn6AGcEfcsHp4ehcmzE5Ys7pZD,JPQmr9p2RF3X5TuBXxn6AGcEfcsHp4ehcmzE5Ys7pZD,$13.4K,$13.1K,1,,,,,
WEN,https://solscan.io/account/3NgcWJbhtJUfwhhXDCvfv7fVRMi3D5AeuJG9LyxHio3s,3NgcWJbhtJUfwhhXDCvfv7fVRMi3D5AeuJG9LyxHio3s,$443,$12.9K,1,,,,,
JACK,https://solscan.io/account/DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,"$1,321","$6,514",1,,,,,
JACK,https://solscan.io/account/215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,$317,"$5,966",1,,,,,
JACK,https://solscan.io/account/CnSXNq3bkZbgHPfDGhkxxurSwznr8sfLUptyCNswHjQ3,CnSXNq3bkZbgHPfDGhkxxurSwznr8sfLUptyCNswHjQ3,"$1,366","$5,697",1,,,,,
JACK,https://solscan.io/account/Dm14HYTSZej3LVecjod8D4Bv4Wk1sYhfSAobyvYshafn,Dm14HYTSZej3LVecjod8D4Bv4Wk1sYhfSAobyvYshafn,"$1,098","$5,157",1,,,,,
JACK,https://solscan.io/account/9tqqCeXedBK5weL9o6omSZvzDVPJvQXjUfQwd7t22HUm,9tqqCeXedBK5weL9o6omSZvzDVPJvQXjUfQwd7t22HUm,"$1,895","$3,832",1,,,,,
JACK,https://solscan.io/account/GHEzUmH28vnEpK6cnFN8aDVAFMroQWzrEbieYiLS6zkn,GHEzUmH28vnEpK6cnFN8aDVAFMroQWzrEbieYiLS6zkn,$741,"$3,445",1,,,,,
JACK,https://solscan.io/account/9yYQcjKcmEty6ZrfvLa3SbkyABseShmcSXazhiQsRE2E,9yYQcjKcmEty6ZrfvLa3SbkyABseShmcSXazhiQsRE2E,"$1,192","$3,423",1,,,,,
JACK,https://solscan.io/account/DAQFpiQF8pyqRJ3d7PPavMhkqh8daHhrAw61H4PWeTGL,DAQFpiQF8pyqRJ3d7PPavMhkqh8daHhrAw61H4PWeTGL,"$1,750","$3,253",1,,,,,
JACK,https://solscan.io/account/B5fJ5jv9MNchgRNcN7ovSNkVfTGiTfHv452eDr1rSJ9J,B5fJ5jv9MNchgRNcN7ovSNkVfTGiTfHv452eDr1rSJ9J,$0.14,"$3,014",1,,,,,
JACK,https://solscan.io/account/3Caea4XkcnZuBss6kYHae9LyZwADkUZuVsNEPJrTT9KD,3Caea4XkcnZuBss6kYHae9LyZwADkUZuVsNEPJrTT9KD,$256,"$2,328",1,,,,,
JACK,https://solscan.io/account/9tFf1NGRGgGy6bgaiuXiJWYfZg5WyhSvPCZqzz9fog7o,9tFf1NGRGgGy6bgaiuXiJWYfZg5WyhSvPCZqzz9fog7o,$57,"$2,285",1,,,,,
JACK,https://solscan.io/account/4gRCFUY5dCc1iJamg1GScSSj5qrkTcUwfV9mt16qnCQb,4gRCFUY5dCc1iJamg1GScSSj5qrkTcUwfV9mt16qnCQb,$256,"$2,265",1,,,,,
JACK,https://solscan.io/account/H3wRsGATtSvPD47rBHHUUUCzWns2D2668HmwtsckGXgx,H3wRsGATtSvPD47rBHHUUUCzWns2D2668HmwtsckGXgx,"$2,335","$1,951",1,,,,,
JACK,https://solscan.io/account/69JXRRZB54SC4gqziyxvamdNcgcKTkHju1BpLUbEDvJR,69JXRRZB54SC4gqziyxvamdNcgcKTkHju1BpLUbEDvJR,$640,"$1,908",1,,,,,
JACK,https://solscan.io/account/99uyksDbU7ecaHSXb9VQyWAmQ4xf8petBk4UAUAacr5u,99uyksDbU7ecaHSXb9VQyWAmQ4xf8petBk4UAUAacr5u,"$2,424","$1,677",1,,,,,
JACK,https://solscan.io/account/F118Hc8aY6xrLmqiyLgy9Beh1uYJcAMHBMc3NXnR7JHF,F118Hc8aY6xrLmqiyLgy9Beh1uYJcAMHBMc3NXnR7JHF,$137,"$1,546",1,,,,,
JACK,https://solscan.io/account/qfqRTGWfinmrkZnTRqQos3xAtdxAop7MKHcwZTCkB27,qfqRTGWfinmrkZnTRqQos3xAtdxAop7MKHcwZTCkB27,$642,"$1,519",1,,,,,
JACK,https://solscan.io/account/2HWT2KLLdN2wxYTqdSuko5SBzg2SEJASgV4GE2tD7TML,2HWT2KLLdN2wxYTqdSuko5SBzg2SEJASgV4GE2tD7TML,$631,"$1,465",1,,,,,
JACK,https://solscan.io/account/5fq3Ykh4NBvuuGUjxmR4BRRTra2UuSr1wbUjEgSvHySA,5fq3Ykh4NBvuuGUjxmR4BRRTra2UuSr1wbUjEgSvHySA,$626,"$1,240",1,,,,,
JACK,https://solscan.io/account/J6zMr4bSJcHL6gAE1kpzknUSF8WCT1XiwDo4rwsHu5rv,J6zMr4bSJcHL6gAE1kpzknUSF8WCT1XiwDo4rwsHu5rv,$640,"$1,191",1,,,,,
FLAP,https://solscan.io/account/6KjjAxqnemhzEMGFMk8rM6ZHzMiMfb6QnGjbYV6oXpT4,6KjjAxqnemhzEMGFMk8rM6ZHzMiMfb6QnGjbYV6oXpT4,"$1,258","$1,139",1,,,,,
FLAP,https://solscan.io/account/Bgb35zRdj4feFYios8QS6cXQB7VsqfGaT5isQoSZ364s,Bgb35zRdj4feFYios8QS6cXQB7VsqfGaT5isQoSZ364s,"$1,182",$215,1,,,,,
FLAP,https://solscan.io/account/Ajc7FYqMUfZG5L1Laf5oE3GnDxcxxUDMUgcGwL84Eo3c,Ajc7FYqMUfZG5L1Laf5oE3GnDxcxxUDMUgcGwL84Eo3c,$292,$73,1,,,,,
FLAP,https://solscan.io/account/GdQkMUUZZfmeknVAhcpfo84kWABZJJDmVeQ7ya5dLj8X,GdQkMUUZZfmeknVAhcpfo84kWABZJJDmVeQ7ya5dLj8X,$14,$69,1,,,,,
FLAP,https://solscan.io/account/G3Gbv8MiP7AeZgVN2Qd4VyhdG7W4Q2NW6sotRtnzsQpJ,G3Gbv8MiP7AeZgVN2Qd4VyhdG7W4Q2NW6sotRtnzsQpJ,$14,$60,1,,,,,
FLAP,https://solscan.io/account/EiCJJh7RkXj6pXC6pfNi42piaVhUXKxSwR6ABe2hVfVF,EiCJJh7RkXj6pXC6pfNi42piaVhUXKxSwR6ABe2hVfVF,$731,$58,1,,,,,
FLAP,https://solscan.io/account/AjEQNGVcTPFQvJ9Z23oM8ur3WZ71oUj44r2yLgBiSn4i,AjEQNGVcTPFQvJ9Z23oM8ur3WZ71oUj44r2yLgBiSn4i,$3.69,$35,1,,,,,
FLAP,https://solscan.io/account/qBK5NKq1EcNNvZwfu11g3FxppPgkyPMjh3HUfrExZuK,qBK5NKq1EcNNvZwfu11g3FxppPgkyPMjh3HUfrExZuK,"$3,718",$31,1,,,,,
FLAP,https://solscan.io/account/GraT9HtRqdop66uzD4z1XEwhFLfHb5FHhFfxhhHHXTHN,GraT9HtRqdop66uzD4z1XEwhFLfHb5FHhFfxhhHHXTHN,$292,$25,1,,,,,
FLAP,https://solscan.io/account/AENdmFXXWsBuLEPy8ZAMdPczubqWKd4DSJy82k78vvXv,AENdmFXXWsBuLEPy8ZAMdPczubqWKd4DSJy82k78vvXv,$148,$17,1,,,,,
FLAP,https://solscan.io/account/2RchQv4tARd5wZooYXqhrhm32eTXbe5kERGCU2YN6eme,2RchQv4tARd5wZooYXqhrhm32eTXbe5kERGCU2YN6eme,$147,$16,1,,,,,
FLAP,https://solscan.io/account/5Rf6kMfL4sveY6fxx3sHkbhdkYN9c7oPm4xSFK8aiRFz,5Rf6kMfL4sveY6fxx3sHkbhdkYN9c7oPm4xSFK8aiRFz,$2.96,$15,1,,,,,
FLAP,https://solscan.io/account/dva4u8J5TbnFS4BNkWQMFKVDKVVJ3DW2rK3K3iNdQEW,dva4u8J5TbnFS4BNkWQMFKVDKVVJ3DW2rK3K3iNdQEW,$14,$14,1,,,,,
FLAP,https://solscan.io/account/FQUSD45DjJoff8FLmKHm5Xz1LbDULVzpYpUiup8isi3b,FQUSD45DjJoff8FLmKHm5Xz1LbDULVzpYpUiup8isi3b,$7.38,$12,1,,,,,
FLAP,https://solscan.io/account/A6PoMKU8ao5qdVhGZB4evs5YryMRp8W7GPR5xBZNF3jM,A6PoMKU8ao5qdVhGZB4evs5YryMRp8W7GPR5xBZNF3jM,"$8,729",$12,1,,,,,
FLAP,https://solscan.io/account/8ULjx8wrYWsovumavRagxMZR5xdDHWYziKXHREZvjYdS,8ULjx8wrYWsovumavRagxMZR5xdDHWYziKXHREZvjYdS,"$1,184",$12,1,,,,,
Doogle,https://solscan.io/account/Dtu1c19fQGjJ5UrdX4eWsku9HUxMRo5vh4DRdeYmifQZ,Dtu1c19fQGjJ5UrdX4eWsku9HUxMRo5vh4DRdeYmifQZ,$672,$26.9K,1,,,,,
Doogle,https://solscan.io/account/4bmoR2jhKJ6Y5TMV8TXY95qTVQwmGp5tzrTfcjzRhE27,4bmoR2jhKJ6Y5TMV8TXY95qTVQwmGp5tzrTfcjzRhE27,"$1,003",$11.7K,1,,,,,
Doogle,https://solscan.io/account/8ZrXn6tt7ZXxmNv4fbyboH7oZvcPcS3o6YfRmgYhipV3,8ZrXn6tt7ZXxmNv4fbyboH7oZvcPcS3o6YfRmgYhipV3,"$1,384","$5,624",1,,,,,
Doogle,https://solscan.io/account/DSfNFhAuGbJNETa3N9594TrTvpnhzB2x1ShpZNNLZs38,DSfNFhAuGbJNETa3N9594TrTvpnhzB2x1ShpZNNLZs38,$996,"$4,732",1,,,,,
Doogle,https://solscan.io/account/3de9crxiKaXjAY6xj2vDgvbVcET2CV6eNvH8EeYtkHBp,3de9crxiKaXjAY6xj2vDgvbVcET2CV6eNvH8EeYtkHBp,"$3,387","$4,680",1,,,,,
Doogle,https://solscan.io/account/5AbchD5DK2qDvggTcoLgzZ4sqCZPoy4XcJmUnxe3k8x4,5AbchD5DK2qDvggTcoLgzZ4sqCZPoy4XcJmUnxe3k8x4,"$1,373","$3,660",1,,,,,
Doogle,https://solscan.io/account/JD3BA38odyjw8S7QJPLdgQMwN9PP7d4jyHphAzWQPhg5,JD3BA38odyjw8S7QJPLdgQMwN9PP7d4jyHphAzWQPhg5,$511,"$3,619",1,,,,,
Doogle,https://solscan.io/account/EZCEe3kWpTdaHjubhRxKrXaSMUrBq9553BsF7qdqWyUm,EZCEe3kWpTdaHjubhRxKrXaSMUrBq9553BsF7qdqWyUm,$47,"$3,365",1,,,,,
